i,j,mocoeff
25,26,  0.000000000000e+00
26,0,  0.000000000000e+00
26,1,  0.000000000000e+00
26,2,  0.000000000000e+00
26,3,  0.000000000000e+00
26,4,  0.000000000000e+00
26,5,  0.000000000000e+00
26,6,  0.000000000000e+00
26,7,  0.000000000000e+00
26,8,  0.000000000000e+00
26,9,  0.000000000000e+00
26,10,  0.000000000000e+00
26,11,  0.000000000000e+00
26,12,  0.000000000000e+00
26,13,  0.000000000000e+00
26,14,  0.000000000000e+00
26,15,  0.000000000000e+00
26,16,  0.000000000000e+00
26,17, -9.403663440073e-01
26,18,  0.000000000000e+00
26,19,  0.000000000000e+00
26,20,  0.000000000000e+00
26,21,  0.000000000000e+00
26,22,  0.000000000000e+00
26,23,  0.000000000000e+00
26,24,  0.000000000000e+00
26,25,  0.000000000000e+00
26,26, -7.866066167039e-01
